xflr5 v6.47

Kea Atmos
T4-2.0°-VLM2
QInf  =   20.000000 m/s
Alpha =    2.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.834569
Cy    =   -0.000000
Cd    =    0.023658     ICd   =    0.012528     PCd   =    0.011131
Cl   = 3.47646e-17
Cm   =   -0.124199
ICn   =    0.000000     PCn   =    0.000000 
XCP   =    0.600947     YCP   =   -0.000000     ZCP   =    0.096805  
XNP   =    0.000000
Bending =   12.813120

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
  86       5.388e-01      -2.511e+00       2.182e-01          -0.078           0.156           0.985       2.163e-03          0.7917
  87       5.080e-01      -2.512e+00       2.156e-01          -0.124           0.155           0.980       1.837e-03          0.7428
  88       4.826e-01      -2.512e+00       2.121e-01          -0.182           0.154           0.971       1.407e-03          0.6405
  89       4.640e-01      -2.513e+00       2.084e-01          -0.263           0.151           0.953       8.954e-04          0.3356
  90       4.533e-01      -2.513e+00       2.054e-01          -0.345           0.147           0.927       3.129e-04         -0.3202
Strip 8
  91       7.489e-01      -2.447e+00       1.937e-01           0.284           0.150           0.947       3.063e-04          0.4410
  92       7.424e-01      -2.446e+00       1.955e-01           0.248           0.152           0.957       8.918e-04          0.6725
  93       7.277e-01      -2.446e+00       1.989e-01           0.178           0.154           0.972       1.406e-03          0.7358
  94       7.055e-01      -2.446e+00       2.025e-01           0.132           0.155           0.979       1.839e-03          0.7954
  95       6.772e-01      -2.445e+00       2.059e-01           0.091           0.156           0.984       2.165e-03          0.8555
  96       6.444e-01      -2.445e+00       2.085e-01           0.043           0.156           0.987       2.366e-03          0.8619
  97       6.090e-01      -2.445e+00       2.096e-01          -0.000           0.156           0.988       2.435e-03          0.8416
  98       5.731e-01      -2.445e+00       2.093e-01          -0.036           0.156           0.987       2.366e-03          0.8361
  99       5.388e-01      -2.445e+00       2.077e-01          -0.078           0.156           0.985       2.163e-03          0.8122
 100       5.080e-01      -2.445e+00       2.050e-01          -0.124           0.155           0.980       1.837e-03          0.7675
 101       4.826e-01      -2.446e+00       2.016e-01          -0.182           0.154           0.971       1.407e-03          0.6730
 102       4.640e-01      -2.446e+00       1.979e-01          -0.263           0.151           0.953       8.954e-04          0.3858
 103       4.533e-01      -2.447e+00       1.949e-01          -0.345           0.147           0.927       3.129e-04         -0.2056
Strip 9
 104       7.489e-01      -2.380e+00       1.832e-01           0.284           0.150           0.947       3.063e-04          0.4429
 105       7.424e-01      -2.380e+00       1.850e-01           0.248           0.152           0.957       8.918e-04          0.6758
 106       7.277e-01      -2.379e+00       1.883e-01           0.178           0.154           0.972       1.406e-03          0.7409
 107       7.055e-01      -2.379e+00       1.920e-01           0.132           0.155           0.979       1.839e-03          0.8022
 108       6.772e-01      -2.379e+00       1.954e-01           0.091           0.156           0.984       2.165e-03          0.8641
 109       6.444e-01      -2.378e+00       1.979e-01           0.043           0.156           0.987       2.366e-03          0.8723
 110       6.090e-01      -2.378e+00       1.991e-01          -0.000           0.156           0.988       2.435e-03          0.8539
 111       5.731e-01      -2.378e+00       1.987e-01          -0.036           0.156           0.987       2.366e-03          0.8503
 112       5.388e-01      -2.378e+00       1.972e-01          -0.078           0.156           0.985       2.163e-03          0.8290
 113       5.080e-01      -2.379e+00       1.945e-01          -0.124           0.155           0.980       1.837e-03          0.7881
 114       4.826e-01      -2.379e+00       1.910e-01          -0.182           0.154           0.971       1.407e-03          0.7002
 115       4.640e-01      -2.380e+00       1.873e-01          -0.263           0.151           0.953       8.954e-04          0.4280
 116       4.533e-01      -2.380e+00       1.843e-01          -0.345           0.147           0.927       3.129e-04         -0.1090
Strip 10
 117       7.489e-01      -2.314e+00       1.726e-01           0.284           0.150           0.947       3.063e-04          0.4443
 118       7.424e-01      -2.313e+00       1.744e-01           0.248           0.152           0.957       8.918e-04          0.6785
 119       7.277e-01      -2.313e+00       1.778e-01           0.178           0.154           0.972       1.406e-03          0.7450
 120       7.055e-01      -2.312e+00       1.814e-01           0.132           0.155           0.979       1.839e-03          0.8078
 121       6.772e-01      -2.312e+00       1.849e-01           0.091           0.156           0.984       2.165e-03          0.8712
 122       6.444e-01      -2.312e+00       1.874e-01           0.043           0.156           0.987       2.366e-03          0.8808
 123       6.090e-01      -2.312e+00       1.885e-01          -0.000           0.156           0.988       2.435e-03          0.8640
 124       5.731e-01      -2.312e+00       1.882e-01          -0.036           0.156           0.987       2.366e-03          0.8622
 125       5.388e-01      -2.312e+00       1.866e-01          -0.078           0.156           0.985       2.163e-03          0.8430
 126       5.080e-01      -2.312e+00       1.839e-01          -0.124           0.155           0.980       1.837e-03          0.8054
 127       4.826e-01      -2.313e+00       1.805e-01          -0.182           0.154           0.971       1.407e-03          0.7232
 128       4.640e-01      -2.313e+00       1.768e-01          -0.263           0.151           0.953       8.954e-04          0.4638
 129       4.533e-01      -2.313e+00       1.738e-01          -0.345           0.147           0.927       3.129e-04         -0.0269
Strip 11
 130       7.489e-01      -2.247e+00       1.621e-01           0.284           0.150           0.947       3.063e-04          0.4456
 131       7.424e-01      -2.247e+00       1.639e-01           0.248           0.152           0.957       8.918e-04          0.6807
 132       7.277e-01      -2.246e+00       1.672e-01           0.178           0.154           0.972       1.406e-03          0.7484
 133       7.055e-01      -2.246e+00       1.709e-01           0.132           0.155           0.979       1.839e-03          0.8124
 134       6.772e-01      -2.245e+00       1.743e-01           0.091           0.156           0.984       2.165e-03          0.8770
 135       6.444e-01      -2.245e+00       1.769e-01           0.043           0.156           0.987       2.366e-03          0.8879
 136       6.090e-01      -2.245e+00       1.780e-01          -0.000           0.156           0.988       2.435e-03          0.8724
 137       5.731e-01      -2.245e+00       1.777e-01          -0.036           0.156           0.987       2.366e-03          0.8721
 138       5.388e-01      -2.245e+00       1.761e-01          -0.078           0.156           0.985       2.163e-03          0.8549
 139       5.080e-01      -2.246e+00       1.734e-01          -0.124           0.155           0.980       1.837e-03          0.8201
 140       4.826e-01      -2.246e+00       1.699e-01          -0.182           0.154           0.971       1.407e-03          0.7428
 141       4.640e-01      -2.246e+00       1.662e-01          -0.263           0.151           0.953       8.954e-04          0.4945
 142       4.533e-01      -2.247e+00       1.633e-01          -0.345           0.147           0.927       3.129e-04          0.0434
Strip 12
 143       7.489e-01      -2.180e+00       1.516e-01           0.284           0.150           0.947       3.063e-04          0.4466
 144       7.424e-01      -2.180e+00       1.533e-01           0.248           0.152           0.957       8.918e-04          0.6826
 145       7.277e-01      -2.180e+00       1.567e-01           0.178           0.154           0.972       1.406e-03          0.7513
 146       7.055e-01      -2.179e+00       1.604e-01           0.132           0.155           0.979       1.839e-03          0.8163
 147       6.772e-01      -2.179e+00       1.638e-01           0.091           0.156           0.984       2.165e-03          0.8819
 148       6.444e-01      -2.179e+00       1.663e-01           0.043           0.156           0.987       2.366e-03          0.8939
 149       6.090e-01      -2.179e+00       1.675e-01          -0.000           0.156           0.988       2.435e-03          0.8795
 150       5.731e-01      -2.179e+00       1.671e-01          -0.036           0.156           0.987       2.366e-03          0.8805
 151       5.388e-01      -2.179e+00       1.656e-01          -0.078           0.156           0.985       2.163e-03          0.8650
 152       5.080e-01      -2.179e+00       1.629e-01          -0.124           0.155           0.980       1.837e-03          0.8327
 153       4.826e-01      -2.179e+00       1.594e-01          -0.182           0.154           0.971       1.407e-03          0.7597
 154       4.640e-01      -2.180e+00       1.557e-01          -0.263           0.151           0.953       8.954e-04          0.5209
 155       4.533e-01      -2.180e+00       1.527e-01          -0.345           0.147           0.927       3.129e-04          0.1041
Strip 13
 156       7.489e-01      -2.114e+00       1.410e-01           0.284           0.150           0.947       3.063e-04          0.4475
 157       7.424e-01      -2.114e+00       1.428e-01           0.248           0.152           0.957       8.918e-04          0.6842
 158       7.277e-01      -2.113e+00       1.462e-01           0.178           0.154           0.972       1.406e-03          0.7537
 159       7.055e-01      -2.113e+00       1.498e-01           0.132           0.155           0.979       1.839e-03          0.8196
 160       6.772e-01      -2.112e+00       1.532e-01           0.091           0.156           0.984       2.165e-03          0.8861
 161       6.444e-01      -2.112e+00       1.558e-01           0.043           0.156           0.987       2.366e-03          0.8990
 162       6.090e-01      -2.112e+00       1.569e-01          -0.000           0.156           0.988       2.435e-03          0.8856
 163       5.731e-01      -2.112e+00       1.566e-01          -0.036           0.156           0.987       2.366e-03          0.8878
 164       5.388e-01      -2.112e+00       1.550e-01          -0.078           0.156           0.985       2.163e-03          0.8737
 165       5.080e-01      -2.113e+00       1.523e-01          -0.124           0.155           0.980       1.837e-03          0.8436
 166       4.826e-01      -2.113e+00       1.489e-01          -0.182           0.154           0.971       1.407e-03          0.7744
 167       4.640e-01      -2.113e+00       1.452e-01          -0.263           0.151           0.953       8.954e-04          0.5439
 168       4.533e-01      -2.114e+00       1.422e-01          -0.345           0.147           0.927       3.129e-04          0.1568
Strip 14
 169       7.489e-01      -2.047e+00       1.305e-01           0.284           0.150           0.947       3.063e-04          0.4482
 170       7.424e-01      -2.047e+00       1.323e-01           0.248           0.152           0.957       8.918e-04          0.6856
 171       7.277e-01      -2.047e+00       1.356e-01           0.178           0.154           0.972       1.406e-03          0.7559
 172       7.055e-01      -2.046e+00       1.393e-01           0.132           0.155           0.979       1.839e-03          0.8225
 173       6.772e-01      -2.046e+00       1.427e-01           0.091           0.156           0.984       2.165e-03          0.8897
 174       6.444e-01      -2.046e+00       1.453e-01           0.043           0.156           0.987       2.366e-03          0.9034
 175       6.090e-01      -2.046e+00       1.464e-01          -0.000           0.156           0.988       2.435e-03          0.8909
 176       5.731e-01      -2.046e+00       1.461e-01          -0.036           0.156           0.987       2.366e-03          0.8941
 177       5.388e-01      -2.046e+00       1.445e-01          -0.078           0.156           0.985       2.163e-03          0.8813
 178       5.080e-01      -2.046e+00       1.418e-01          -0.124           0.155           0.980       1.837e-03          0.8531
 179       4.826e-01      -2.046e+00       1.383e-01          -0.182           0.154           0.971       1.407e-03          0.7871
 180       4.640e-01      -2.047e+00       1.346e-01          -0.263           0.151           0.953       8.954e-04          0.5640
 181       4.533e-01      -2.047e+00       1.316e-01          -0.345           0.147           0.927       3.129e-04          0.2030
Strip 15
 182       7.489e-01      -1.981e+00       1.199e-01           0.284           0.150           0.947       3.063e-04          0.4489
 183       7.424e-01      -1.981e+00       1.217e-01           0.248           0.152           0.957       8.918e-04          0.6868
 184       7.277e-01      -1.980e+00       1.251e-01           0.178           0.154           0.972       1.406e-03          0.7577
 185       7.055e-01      -1.980e+00       1.288e-01           0.132           0.155           0.979       1.839e-03          0.8250
 186       6.772e-01      -1.979e+00       1.322e-01           0.091           0.156           0.984       2.165e-03          0.8929
 187       6.444e-01      -1.979e+00       1.347e-01           0.043           0.156           0.987       2.366e-03          0.9073
 188       6.090e-01      -1.979e+00       1.359e-01          -0.000           0.156           0.988       2.435e-03          0.8955
 189       5.731e-01      -1.979e+00       1.355e-01          -0.036           0.156           0.987       2.366e-03          0.8996
 190       5.388e-01      -1.979e+00       1.340e-01          -0.078           0.156           0.985       2.163e-03          0.8880
 191       5.080e-01      -1.980e+00       1.313e-01          -0.124           0.155           0.980       1.837e-03          0.8614
 192       4.826e-01      -1.980e+00       1.278e-01          -0.182           0.154           0.971       1.407e-03          0.7984
 193       4.640e-01      -1.980e+00       1.241e-01          -0.263           0.151           0.953       8.954e-04          0.5816
 194       4.533e-01      -1.981e+00       1.211e-01          -0.345           0.147           0.927       3.129e-04          0.2435
Strip 16
 195       7.489e-01      -1.914e+00       1.094e-01           0.284           0.150           0.947       3.063e-04          0.4495
 196       7.424e-01      -1.914e+00       1.112e-01           0.248           0.152           0.957       8.918e-04          0.6879
 197       7.277e-01      -1.914e+00       1.145e-01           0.178           0.154           0.972       1.406e-03          0.7594
 198       7.055e-01      -1.913e+00       1.182e-01           0.132           0.155           0.979       1.839e-03          0.8272
 199       6.772e-01      -1.913e+00       1.216e-01           0.091           0.156           0.984       2.165e-03          0.8957
 200       6.444e-01      -1.913e+00       1.242e-01           0.043           0.156           0.987       2.366e-03          0.9107
 201       6.090e-01      -1.913e+00       1.253e-01          -0.000           0.156           0.988       2.435e-03          0.8996
 202       5.731e-01      -1.913e+00       1.250e-01          -0.036           0.156           0.987       2.366e-03          0.9045
 203       5.388e-01      -1.913e+00       1.234e-01          -0.078           0.156           0.985       2.163e-03          0.8939
 204       5.080e-01      -1.913e+00       1.207e-01          -0.124           0.155           0.980       1.837e-03          0.8688
